"Words";"mean";"dispersion";"average rate";
"исполнять";"0";"0";"0";
"использование";"0";"0";"0";
"использовать";"0";"0";"0";
"использоваться";"0";"0";"0";
"испортить";"-1,33333333333333";"0,471404520791032";"-1";
"испортиться";"-1";"0";"-1";
"исправительный";"0,333333333333333";"0,471404520791032";"0";
"исправление";"-0,333333333333333";"0,471404520791032";"0";
"исправлять";"0";"0";"0";
"исправно";"0,666666666666667";"0,471404520791032";"1";
"исправный";"0,666666666666667";"0,471404520791032";"1";
"испугаться";"-0,833333333333333";"1,34370962471643";"-1";
"испытание";"-0,333333333333333";"0,471404520791032";"0";
"испытывать";"0";"0";"0";
"исследование";"0,555555555555556";"0,684934889218775";"1";
"исследователь";"0";"0";"0";
"исследовательский";"0";"0";"0";
"исследовать";"0";"0";"0";
"исступленный";"-1";"0";"-1";
"истекать";"-0,4";"0,489897948556636";"0";
"истерический";"-1,22222222222222";"0,415739709641549";"-1";
"истеричный";"-1,125";"0,330718913883074";"-1";
"истинно";"0,666666666666667";"0,471404520791032";"1";
"истинный";"0,666666666666667";"0,816496580927726";"1";
"исток";"0,222222222222222";"0,415739709641549";"0";
"исторический";"0";"0";"0";
"история";"0";"0";"0";
"источник";"0,111111111111111";"0,314269680527354";"0";
"истощение";"-1,33333333333333";"0,471404520791032";"-1";
"истребитель";"0";"0";"0";
"истреблять";"-1,33333333333333";"0,471404520791032";"-1";
"исфахан";"0";"0";"0";
"исход";"0,333333333333333";"0,471404520791032";"0";
"исчезать";"-0,5";"0,866025403784439";"0";
"исчислять";"0,222222222222222";"0,415739709641549";"0";
"исчисляться";"0";"0";"0";
"италия";"0";"0";"0";
"итальянка";"0";"0";"0";
"итар-тасс";"0";"0";"0";
"итоговый";"0";"0";"0";
"иудаизм";"0";"0";"0";
"иудей";"0";"0";"0";
"иудейский";"0";"0";"0";
"ицхак";"0";"0";"0";
"ичкерия";"0";"0";"0";
"йог";"0";"0";"0";
"кабардино-балкария";"0";"0";"0";
"кабельный";"0";"0";"0";
"кабинет";"0";"0";"0";
"кабул";"0";"0";"0";
"кавалер";"0,333333333333333";"0,471404520791032";"0";
"кавалерия";"0";"0";"0";
"кавказ";"0,333333333333333";"0,471404520791032";"0";
"кавказец";"-0,4";"0,489897948556636";"0";
"кавказский";"0";"0";"0";
"кадастровый";"0";"0";"0";
"каддафи";"0";"0";"0";
"кадровый";"0";"0";"0";
"кадыров";"0";"0";"0";
"казах";"0";"0";"0";
"казахстан";"-0,555555555555556";"0,831479419283098";"-1";
"казахстанский";"0";"0";"0";
"казачий";"0";"0";"0";
"казенный";"0";"0";"0";
"казимир";"0";"0";"0";
"казначейство";"0";"0";"0";
"казнить";"-1,33333333333333";"0,471404520791032";"-1";
"калашников";"0";"0";"0";
"календарный";"0";"0";"0";
"калечить";"-1,33333333333333";"0,471404520791032";"-1";
"калинин";"0";"0";"0";
"калининград";"0";"0";"0";
"калининградец";"0,25";"0,433012701892219";"0";
"калининградский";"0";"0";"0";
"калькулятор";"0";"0";"0";
"камбоджийский";"0";"0";"0";
"камера";"0";"0";"0";
"кампания";"0";"0";"0";
"канада";"0";"0";"0";
"канадский";"0";"0";"0";
"канал";"0";"0";"0";
"канарский";"0";"0";"0";
"кандидатский";"0,444444444444444";"0,684934889218775";"0";
"кандидатура";"0";"0";"0";
"каникулы";"0";"0";"0";
"канонический";"0,5";"0,5";"0";
"канцелярия";"0";"0";"0";
"канцлер";"0";"0";"0";
"капелька";"0,666666666666667";"0,942809041582063";"1";
"капельница";"-0,666666666666667";"0,942809041582063";"-1";
"капитал";"0";"0";"0";
"капитализация";"0";"0";"0";
"капиталист";"-1";"0,816496580927726";"-1";
"капитулировать";"0,4";"0,489897948556636";"0";
"капитуляция";"0,333333333333333";"0,471404520791032";"0";
"карачаево-черкесия";"0";"0";"0";
"кардинальный";"0";"0,816496580927726";"0";
"карликовый";"0";"0";"0";
"карманный";"0";"0";"0";
"картинный";"-0,333333333333333";"0,471404520791032";"0";
"касаться";"0";"0";"0";
"каспаров";"0";"0";"0";
"касса";"0";"0";"0";
"кассационный";"-0,111111111111111";"0,314269680527355";"0";
"кастрюля";"0,333333333333333";"0,471404520791032";"0";
"катаклизм";"-1";"0";"-1";
"каталония";"0";"0";"0";
"каталонский";"-0,333333333333333";"0,471404520791032";"0";
"катастрофа";"-1";"0";"-1";
"катастрофически";"-1,66666666666667";"0,471404520791032";"-2";
"катастрофический";"-1,66666666666667";"0,471404520791032";"-2";
"катастрофичный";"-1,66666666666667";"0,471404520791032";"-2";
"категорический";"-0,666666666666667";"0,471404520791032";"-1";
"категория";"0";"0";"0";
"католик";"0";"0";"0";
"католический";"0";"0";"0";
"каторжный";"-1,66666666666667";"0,471404520791032";"-2";
"катынский";"0";"0";"0";
"кафедра";"0";"0";"0";
"кафка";"0";"0";"0";
"качественно";"1";"0";"1";
"качественный";"1";"0";"1";
"качество";"-0,2";"1,32664991614216";"0";
"кашин";"0";"0";"0";
"каширский";"0";"0";"0";
"каюта";"0,666666666666667";"0,942809041582063";"1";
"квадратный";"0";"0";"0";
"квалификация";"0";"0";"0";
"квалифицированный";"1";"0";"1";
"квартал";"-0,25";"0,433012701892219";"0";
"кверху";"0";"0";"0";
"квинтэссенция";"0,333333333333333";"0,471404520791032";"0";
"квитанция";"0";"0";"0";
"квн";"0";"0";"0";
"квота";"0";"0";"0";
"кгб";"-0,333333333333333";"0,471404520791032";"0";
"кейптаун";"0";"0";"0";
"кемаль";"0";"0";"0";
"кемерово";"0";"0";"0";
"кемеровский";"0";"0";"0";
"кенигсберг";"0";"0";"0";
"кенийский";"0";"0";"0";
"кеннеди";"0";"0";"0";
"керенский";"0";"0";"0";
"керри";"-0,222222222222222";"0,415739709641549";"0";
"киевлянин";"0";"0";"0";
"киевский";"0,25";"0,433012701892219";"0";
"киллер";"-1,22222222222222";"0,785674201318386";"-1";
"килограмм";"0";"0";"0";
"километр";"0";"0";"0";
"кипр";"0";"0";"0";
"киприан";"0";"0";"0";
"киргизия";"0";"0";"0";
"киргизский";"0";"0";"0";
"киселев";"0";"0";"0";
"кислый";"-0,666666666666667";"0,471404520791032";"-1";
"китаец";"0";"0";"0";
"китай";"0";"0";"0";
"китай-город";"0";"0";"0";
"китайский";"0";"0";"0";
"китаянка";"0";"0";"0";
"киш";"0";"0";"0";
"кишинев";"0";"0";"0";
"кладбище";"-1,22222222222222";"0,628539361054709";"-1";
"кладбищенский";"0";"0";"0";
"клайпеда";"0";"0";"0";
"класс";"0";"0";"0";
"классический";"0";"0";"0";
"классный";"0,666666666666667";"0,942809041582063";"1";
"классовый";"-0,333333333333333";"0,74535599249993";"0";
"класть";"0,333333333333333";"0,471404520791032";"0";
"клевета";"-1,33333333333333";"0,471404520791032";"-1";
"клеветнический";"-1";"0,707106781186548";"-1";
"клиентский";"-0,111111111111111";"0,314269680527354";"0";
"клиентура";"0";"0";"0";
"климат";"0";"0";"0";
"клиника";"0";"0";"0";
"клинический";"0";"0";"0";
"клоун";"-0,333333333333333";"0,471404520791032";"0";
"клюнуть";"-0,333333333333333";"0,471404520791032";"0";
"ключевой";"0,333333333333333";"0,471404520791032";"0";
"клятвенный";"0";"0";"0";
"кнессет";"0";"0";"0";
"кнопка";"0";"0";"0";
"кнр";"0";"0";"0";
"княжеский";"0";"0";"0";
"князь";"0";"0";"0";
"коалиция";"0";"0";"0";
"коварный";"-1";"0,925820099772551";"-1";
"ковыряться";"-0,333333333333333";"0,471404520791032";"0";
"козловский";"-0,333333333333333";"0,471404520791032";"0";
"козни";"-1,44444444444444";"0,496903994999953";"-1";
"козырек";"0,333333333333333";"0,471404520791032";"0";
"койка";"0";"0";"0";
"коктебель";"0";"0";"0";
"колебаться";"-0,666666666666667";"0,471404520791032";"-1";
"коллаборационист";"-0,333333333333333";"0,471404520791032";"0";
"коллегия";"0";"0";"0";
"коллежский";"0";"0";"0";
"коллективизация";"0";"0";"0";
"коллективный";"0";"0";"0";
"коломенский";"0,111111111111111";"0,314269680527354";"0";
"колониальный";"0";"0";"0";
"колонизация";"-0,25";"0,433012701892219";"0";
"колонна";"0";"0";"0";
"колоритный";"0,333333333333333";"0,471404520791032";"0";
"колоссальный";"0,333333333333333";"0,471404520791032";"0";
"колумбийский";"0";"0";"0";
"колумбия";"0";"0";"0";
"колумнист";"-0,222222222222222";"0,415739709641549";"0";
"колхозник";"0,333333333333333";"0,471404520791032";"0";
"колючий";"0";"0";"0";
"команда";"0";"0";"0";
"команданте";"0";"0";"0";
"командир";"0";"0,471404520791032";"0";
"командный";"0,222222222222222";"0,415739709641549";"0";
"командование";"0,333333333333333";"0,471404520791032";"0";
"командовать";"0";"0";"0";
"комбайн";"0";"0";"0";
"комбинат";"0";"0";"0";
"комедия";"0,777777777777778";"0,415739709641549";"1";
"комиссия";"0,25";"0,433012701892219";"0";
"комитет";"0";"0";"0";
"комический";"0,333333333333333";"0,471404520791032";"0";
"комментарий";"0";"0";"0";
"комментирование";"0";"0";"0";
"комментировать";"0";"0";"0";
"коммерсант";"0";"0";"0";
"коммерческий";"0";"0";"0";
"коммуникация";"0";"0";"0";
"коммунист";"0";"0";"0";
"коммунистический";"0";"0";"0";
"компактный";"0";"0";"0";
"компанейский";"0,666666666666667";"0,471404520791032";"1";
"компания";"0";"0";"0";
"компенсационный";"0";"0";"0";
"компенсировать";"0,333333333333333";"0,471404520791032";"0";
"компетентный";"1";"0";"1";
"комплексный";"0,333333333333333";"0,471404520791032";"0";
"комплимент";"0,777777777777778";"0,785674201318386";"1";
"компонент";"0";"0";"0";
"компромисс";"1";"0,816496580927726";"1";
"компромиссный";"0,333333333333333";"0,471404520791032";"0";
"комсомол";"0,333333333333333";"0,471404520791032";"0";
"комсомольск";"0";"0";"0";
"комсомольский";"0";"0";"0";
"комфортабельный";"1,33333333333333";"0,471404520791032";"1";
"комфортно";"1";"0,816496580927726";"1";
"комфортный";"1";"0";"1";
"конвейер";"0";"0";"0";
"конгресс";"0,333333333333333";"0,471404520791032";"0";
"конечность";"0";"0";"0";
"конечный";"0";"0";"0";
"конкистадор";"-0,333333333333333";"0,471404520791032";"0";
"конкурент";"0";"0";"0";
"конкурентный";"0,555555555555556";"0,684934889218775";"1";
"конкурентоспособность";"0,333333333333333";"0,471404520791032";"0";
"конкурентоспособный";"0,666666666666667";"0,471404520791032";"1";
"конкурировать";"0,333333333333333";"0,471404520791032";"0";
"консалтинговый";"-0,333333333333333";"0,471404520791032";"0";
"консенсус";"0";"0,816496580927726";"0";
"консерватор";"-0,222222222222222";"0,628539361054709";"0";
"консервный";"0";"0";"0";
"консолидация";"0,333333333333333";"0,471404520791032";"0";
"константинополь";"0";"0";"0";
"констатировать";"0";"0";"0";
"конституционный";"0";"0";"0";
"конституция";"0";"0";"0";
"конструкторский";"0";"0";"0";
"конструкция";"1";"0,816496580927726";"1";
"консультация";"0";"0";"0";
